ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.849402594,0.00031554,0.80082351,0.00000195,0.936167806,6.50979E-05,0.0177094,0.00000007,0.0104737,0.04984456,0.930324574,0.00711161,0,0,0.921332885,0.000130211,1
0.013774587,0.00075371,0.99002925,0.000058,0.467603764,0.001687764,0.13329557,0.00000329,0.08174841,0.19921613,0.487680687,0.03355407,0.00000005,6E-11,0.065270948,0.003375944,1
0.008264704,0.00077435,0.99327379,0.00007414,0.420416528,0.002111715,0.141084,0.00000454,0.08716663,0.20752954,0.463089354,0.03653715,0.00000006,8E-11,0.035014953,0.004223929,1
0.005876621,0.0008796,0.9989878,0.00014741,0.390775883,0.003062919,0.15212266,0.00000934,0.0936816,0.21904875,0.442596585,0.04087267,0.00000015,2.6E-10,0.034023807,0.006126568,1
0.007517632,0.0008011,0.99354453,0.00007825,0.414725039,0.002336822,0.14399838,0.00000508,0.08892656,0.20889163,0.463089354,0.03718641,0.00000006,8E-11,0.030082115,0.004674218,1
0.009310759,0.00081905,0.98845438,0.00005755,0.430164848,0.001841272,0.13701945,0.00000347,0.08478759,0.20565673,0.471286472,0.03623121,0.00000005,8E-11,0.039325501,0.003682989,1
0.911890124,0.00032925,0.82547033,0.00000232,0.960562379,5.40465E-05,0.01197898,0.00000008,0.00693156,0.03471058,0.959014451,0.00551169,0,0,0.954791396,0.000108096,1
0.012199031,0.0005672,0.99022269,0.00004417,0.477121988,0.001551407,0.13152721,0.00000258,0.08022408,0.18873566,0.504074903,0.02979003,0.00000004,6E-11,0.052472344,0.003103189,1
0.009606371,0.00066251,0.99715413,0.00008947,0.453918851,0.002248771,0.14265904,0.00000538,0.08646127,0.19890309,0.483582133,0.03306419,0.00000008,1.1E-10,0.045765858,0.004498085,1
0.821919035,0.00038449,0.94256711,0.00000765,0.925264263,0.000137797,0.02167563,0.00000031,0.01277698,0.05655142,0.918028913,0.0084932,0.00000001,1E-11,0.906241552,0.000275637,1
0.715377973,0.00057677,0.95958207,0.00001564,0.873340386,0.000271793,0.03359043,0.00000064,0.02026913,0.08486169,0.864747703,0.01383004,0.00000001,1E-11,0.84515836,0.000543651,1
0.013231872,0.00075877,0.99259105,0.00006908,0.449012598,0.001806068,0.13511994,0.00000389,0.08345721,0.20559254,0.475385026,0.03546165,0.00000006,1E-10,0.053729328,0.003612582,1
0.04031732,0.00048909,0.98329926,0.00002676,0.612349774,0.00091072,0.11179259,0.00000132,0.06581665,0.15939665,0.581947436,0.0214913,0.00000002,3E-11,0.127484882,0.001821659,1
0.012532917,0.00065949,0.99044292,0.00005206,0.493871869,0.001594362,0.13166375,0.00000294,0.07995748,0.1873467,0.508173457,0.02967059,0.00000007,1.4E-10,0.041829752,0.003189119,1
0.949777136,0.00018226,0.77482,0.000001,0.976696385,2.58931E-05,0.00769815,0.00000003,0.0043645,0.02322229,0.975408677,0.00328192,0,0,0.974492325,5.18025E-05,1
0.010773512,0.00080886,0.9846592,0.00004702,0.450095123,0.001715147,0.13501551,0.00000289,0.08340954,0.20178195,0.47948358,0.03475557,0.00000004,5E-11,0.048274611,0.003430708,1
0.890637211,0.00030057,0.9033733,0.00000371,0.955163995,6.58579E-05,0.01381731,0.00000014,0.00794623,0.0383239,0.950817344,0.00543431,0,0,0.943533372,0.000131732,1
0.019382727,0.00038386,0.99289897,0.00003573,0.54213098,0.001332961,0.12634663,0.00000202,0.07510391,0.17025164,0.536863344,0.02357886,0.00000003,5E-11,0.076697357,0.002666243,1
0.012523214,0.00048977,0.99445239,0.00005142,0.491695256,0.001745821,0.13512578,0.00000311,0.08117272,0.18248961,0.508173457,0.02746722,0.00000004,7E-11,0.060135914,0.003492062,1
