ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.60438139,0.268925675,0.980091226,0.134977479,0.84092188,0.121082492,0.27999646,0.076788384,0.260727017,0.39708466,0.805593529,0.243784499,0.101060663,0.058992847,0.777054526,0.121082492,1
0.957642049,0.024148343,0.650168899,0.000873268,0.985640528,0.026849072,0.03294731,0.000711051,0.028146503,0.057213284,0.981136403,0.020953805,0.000129349,1.75E-05,0.978580924,0.026849072,1
0.006513512,0.258865551,0.991749931,0.238525824,0.47245667,0.488927954,0.863503927,0.226786876,0.820465588,0.756895021,0.451717561,0.494575284,0.093220115,0.05215324,0.030115052,0.488927954,1
0.019236627,0.212702194,0.988818719,0.161959171,0.587534706,0.300123554,0.755682694,0.119423925,0.694118167,0.653977938,0.527340653,0.367626803,0.09243191,0.057584898,0.067227019,0.300123554,1
0.878289982,0.158684516,0.822749149,0.011151295,0.95188026,0.039044354,0.088448425,0.006003508,0.079323236,0.156317619,0.941404375,0.096062567,0.003458216,0.000835213,0.937123205,0.039044354,1
0.012198706,0.347565994,0.992346128,0.334505642,0.527515848,0.419230727,0.819841446,0.249072714,0.767756661,0.740254567,0.482033606,0.486248011,0.22027172,0.129830677,0.053094602,0.419230727,1
0.022005318,0.148079722,0.988507971,0.110706035,0.616479668,0.277915446,0.740882917,0.086815941,0.669617032,0.601387953,0.550187397,0.305571689,0.051929183,0.029332021,0.095218828,0.277915446,1
0.955250703,0.027766587,0.802786532,0.001759246,0.983807538,0.027682204,0.035169485,0.00119005,0.030124675,0.063019906,0.978905112,0.023874685,0.000469324,0.000102945,0.977357548,0.027682204,1
0.008784204,0.530969111,0.98378744,0.31148181,0.457940077,0.45768705,0.845629214,0.251318182,0.817371522,0.823114592,0.434570759,0.621188089,0.167891957,0.094932266,0.04342626,0.45768705,1
0.845448559,0.162348707,0.916228865,0.023328551,0.94197873,0.045599775,0.108331563,0.012692562,0.097000205,0.181831813,0.927470685,0.104534623,0.012281071,0.004826882,0.919384433,0.045599775,1
0.010265211,0.423137037,0.990179075,0.350414206,0.477888837,0.459453001,0.843229272,0.27329867,0.806350075,0.803191449,0.444239872,0.575536213,0.200914493,0.114504393,0.046631592,0.459453001,1
0.009810424,0.382156109,0.994035321,0.421054564,0.498199263,0.507510616,0.861590296,0.332663126,0.812453294,0.774393523,0.460148214,0.53165547,0.253404112,0.152102085,0.046793099,0.507510616,1
0.015299297,0.306345924,0.994949826,0.366191294,0.551994125,0.419619808,0.816453464,0.26636523,0.752866809,0.71467109,0.49829084,0.450401166,0.252003041,0.159433542,0.063920518,0.419619808,1
0.840084105,0.12597064,0.802455233,0.007968255,0.940887222,0.03850812,0.107340361,0.004354525,0.097150291,0.183194597,0.925809738,0.09798209,0.001959337,0.000416358,0.916442662,0.03850812,1
0.008503768,0.321388743,0.992858863,0.321680151,0.487649556,0.480449417,0.855338776,0.267300291,0.808503294,0.763719675,0.45896057,0.512495325,0.156855626,0.081654717,0.037576353,0.480449417,1
0.005973169,0.366446648,0.997956787,0.608081199,0.455662893,0.665622523,0.916913656,0.520210588,0.866688022,0.808236825,0.435106599,0.5786171,0.382349362,0.260321114,0.035678606,0.665622523,1
0.669217169,0.339868386,0.960041196,0.095691351,0.869116851,0.096995421,0.230043569,0.053515089,0.2136398,0.350542994,0.839308943,0.23761408,0.059618342,0.028466335,0.817700823,0.096995421,1
0.889032942,0.100426749,0.863370298,0.009071208,0.959585773,0.03718144,0.080810573,0.00504455,0.071901975,0.135222324,0.948992862,0.071008823,0.002742472,0.000647353,0.942839279,0.03718144,1
0.008334529,0.330116479,0.992674588,0.325747635,0.490238692,0.503277332,0.862662127,0.279897734,0.81390158,0.7622835,0.460369818,0.513040055,0.146741915,0.078036603,0.035998703,0.503277332,1
0.013373606,0.232637158,0.989331855,0.182718313,0.543606413,0.343126407,0.786877008,0.142359702,0.733937304,0.689112043,0.500631197,0.410743048,0.104163786,0.062965643,0.061475817,0.343126407,1
0.009520953,0.276168046,0.995894269,0.361944747,0.516196233,0.489211866,0.857163155,0.29292531,0.797000011,0.731523783,0.478199318,0.464796832,0.199427388,0.110884248,0.044992438,0.489211866,1
0.80938757,0.161435956,0.940052342,0.031611175,0.93086396,0.05365078,0.132701275,0.017405385,0.11964026,0.209790402,0.912770818,0.119068288,0.017350727,0.007820162,0.899507837,0.05365078,1
0.008695237,0.616142938,0.984958888,0.381891634,0.436984661,0.507747014,0.863382516,0.311019691,0.841099065,0.864212367,0.416288468,0.694193171,0.191485179,0.105214733,0.043689605,0.507747014,1
0.692519071,0.229069259,0.959871977,0.064257372,0.883427486,0.081742425,0.209586422,0.035996293,0.193322822,0.316375698,0.854536568,0.189966943,0.034367269,0.014591882,0.831808288,0.081742425,1
0.015564047,0.306843745,0.99193228,0.286484399,0.524226715,0.391048557,0.803094234,0.213342644,0.757412381,0.746280523,0.475826434,0.483496122,0.168095979,0.10025911,0.063632567,0.391048557,1
0.041588815,0.198308173,0.982624048,0.110458855,0.662555777,0.211940131,0.668377078,0.073446996,0.601820073,0.578586923,0.581588583,0.293744302,0.060610588,0.032593739,0.130973024,0.211940131,1
0.011356662,0.279372791,0.989443385,0.220877087,0.538244651,0.375777382,0.803456716,0.172985833,0.7506287,0.699205772,0.496095131,0.428964362,0.172224159,0.144921586,0.042435076,0.375777382,1
0.009563533,0.35497556,0.983339484,0.204090411,0.497033312,0.403754734,0.823242808,0.173409997,0.784321778,0.757796604,0.466664119,0.510726828,0.093363214,0.051061715,0.045130008,0.403754734,1
0.018675918,0.158702801,0.991701365,0.145718427,0.592086857,0.302795503,0.760748806,0.111572676,0.693721916,0.625611184,0.533577983,0.330493528,0.079810534,0.051001099,0.076596976,0.302795503,1
0.01630808,0.206991955,0.994419728,0.235932627,0.58581433,0.365861414,0.793764821,0.178094047,0.721038223,0.653557737,0.525969238,0.366938759,0.148602978,0.092287622,0.069770943,0.365861414,1
0.62630852,0.316853246,0.944499597,0.066565024,0.850905841,0.090361484,0.250950129,0.037378079,0.235649586,0.384199091,0.816126591,0.248675728,0.035207002,0.015995347,0.790879419,0.090361484,1
0.008415351,0.314965088,0.995894686,0.41277655,0.495017008,0.487124117,0.854598358,0.319032107,0.803642516,0.75125034,0.467070038,0.497462552,0.307075253,0.221288472,0.041136434,0.487124117,1
0.011048537,0.450196015,0.979111929,0.217707318,0.472974278,0.390876579,0.814447807,0.175812103,0.787696442,0.802927321,0.442949927,0.579230163,0.099025003,0.051467312,0.057238687,0.390876579,1
0.006302568,0.378319406,0.997158329,0.569118018,0.457084322,0.647993697,0.912635839,0.488250396,0.86391415,0.802106225,0.437868209,0.573539371,0.335635573,0.205304435,0.041549188,0.647993697,1
0.692743384,0.220289125,0.974943582,0.092074158,0.879993855,0.098472948,0.220964708,0.052177462,0.204057197,0.321097646,0.853951043,0.195895618,0.05748159,0.029039256,0.832074463,0.098472948,1
0.010675634,0.31268066,0.992575562,0.306251567,0.495086271,0.46273449,0.846937174,0.251428909,0.800319243,0.764661404,0.458106636,0.507093473,0.163786312,0.099311547,0.054107238,0.46273449,1
0.032049769,0.207756911,0.993642998,0.221439369,0.639090861,0.311352822,0.747149555,0.154434971,0.667409139,0.607332748,0.561515151,0.318919363,0.176658385,0.147213752,0.117453949,0.311352822,1
0.012539183,0.311052769,0.980834903,0.160810399,0.523585098,0.351398222,0.794520449,0.132864878,0.749816376,0.729279867,0.480117276,0.464555184,0.071097355,0.035972752,0.061066175,0.351398222,1
0.874895462,0.120495185,0.88295938,0.012620853,0.954584671,0.037683261,0.08698154,0.006873892,0.076945679,0.148686571,0.942333302,0.078630257,0.005887287,0.00211194,0.935282837,0.037683261,1
0.006355247,0.484252901,0.985855059,0.313682815,0.451351169,0.507623898,0.869996312,0.274795066,0.840799945,0.82611049,0.431909412,0.620914414,0.15599857,0.086116421,0.033471176,0.507623898,1
0.015135204,0.185964455,0.991092647,0.163648744,0.58029019,0.341986368,0.786187688,0.131998904,0.71969751,0.643996416,0.524685934,0.353703492,0.082426925,0.052311027,0.059514622,0.341986368,1
0.632336545,0.363485141,0.955495259,0.093079175,0.847261406,0.111295542,0.261077421,0.053199908,0.246940572,0.394130981,0.816790203,0.278648716,0.044817233,0.017095258,0.794879668,0.111295542,1
0.007792107,0.261221285,0.998280476,0.452442411,0.492830062,0.574041858,0.887776953,0.383488986,0.82925613,0.750419585,0.461114904,0.484404152,0.253439388,0.157884146,0.039255733,0.574041858,1
0.004328556,0.712047947,0.984622333,0.434349299,0.389090459,0.581182685,0.894705589,0.3760225,0.884810798,0.900517787,0.394281826,0.773033919,0.240050087,0.136440889,0.021733297,0.581182685,1
0.015218215,0.183279032,0.997709917,0.294724565,0.580885055,0.400285249,0.810371321,0.22138756,0.735024706,0.653844256,0.523660477,0.363181085,0.204850046,0.143692395,0.067093208,0.400285249,1
0.880760577,0.148302467,0.830213547,0.010865134,0.954161821,0.039334057,0.087157626,0.005899662,0.078276942,0.151048021,0.943534537,0.091843263,0.003105908,0.000698349,0.938440102,0.039334057,1
0.004532701,0.435253592,0.992651029,0.428721411,0.411311814,0.647508596,0.918407859,0.412577097,0.887027177,0.83920189,0.412915639,0.639995086,0.18565999,0.103095235,0.033883108,0.647508596,1
0.009970772,0.325415945,0.988639519,0.245177173,0.498771063,0.398288981,0.818789415,0.193510499,0.778023915,0.756396136,0.465922546,0.502515096,0.152389183,0.098081967,0.043637324,0.398288981,1
0.022531508,0.198338563,0.980148986,0.099786301,0.590189638,0.253836993,0.727448474,0.075391339,0.673482785,0.634812154,0.530858182,0.345162142,0.050734213,0.030905279,0.093872723,0.253836993,1
0.006428934,0.383334917,0.986383423,0.255098779,0.448420344,0.490293523,0.862748305,0.235865775,0.832913276,0.807505963,0.432213426,0.577966355,0.092395984,0.044456161,0.030814914,0.490293523,1
0.913709644,0.07641968,0.814494977,0.005138315,0.968313764,0.032934781,0.06419117,0.002924711,0.056658464,0.10995441,0.96074406,0.056593177,0.001299586,0.000266872,0.955850762,0.032934781,1
0.935240578,0.062450429,0.809271245,0.004087357,0.97800209,0.02962318,0.047559526,0.002345644,0.040798992,0.081723307,0.971181857,0.036393956,0.001540985,0.00046578,0.967051042,0.02962318,1
0.016765991,0.31389799,0.984025484,0.186196444,0.544899811,0.340122602,0.781050465,0.143121563,0.732427354,0.71699785,0.492476581,0.451346628,0.100655316,0.062289333,0.077637005,0.340122602,1
0.008961829,0.361897909,0.994688313,0.422394046,0.490512513,0.524288894,0.866754036,0.341557843,0.816911814,0.772020815,0.458628347,0.528611018,0.254735053,0.153828914,0.046460947,0.524288894,1
0.00902615,0.337428477,0.993846267,0.365833564,0.493455226,0.488886419,0.855941658,0.294677594,0.807198399,0.766426888,0.461293324,0.516872408,0.189241332,0.099464197,0.041904908,0.488886419,1
0.833480684,0.169797028,0.798289201,0.010525327,0.935443637,0.041353742,0.114155663,0.005653845,0.104143981,0.197697277,0.920261704,0.1161227,0.002760372,0.000620948,0.912856786,0.041353742,1
0.007249794,0.373960618,0.990844383,0.323597231,0.474814044,0.481572154,0.855702071,0.268645566,0.814656069,0.779199025,0.452729378,0.540465281,0.190457438,0.122258333,0.035717773,0.481572154,1
0.64343981,0.200004473,0.962584892,0.059629616,0.867720276,0.079487311,0.233588323,0.033353528,0.215888756,0.343803862,0.832175193,0.188591693,0.037644804,0.019867027,0.801556876,0.079487311,1
0.836133532,0.128754461,0.894742573,0.014920491,0.940903047,0.041702056,0.110802234,0.008160603,0.099530827,0.184238801,0.924287999,0.096906495,0.006907577,0.002611901,0.914280252,0.041702056,1
0.005262839,0.369225489,0.987667428,0.263204679,0.441582876,0.506755773,0.868459806,0.247875122,0.838037533,0.795170333,0.43683389,0.566425453,0.127597466,0.074661226,0.024611252,0.506755773,1
0.904300779,0.091915395,0.754546491,0.004705309,0.965482497,0.032530868,0.068150098,0.002620461,0.06010408,0.11899776,0.956217027,0.061304847,0.001080015,0.000206743,0.950897891,0.032530868,1
0.012994522,0.362000506,0.990465749,0.305416539,0.50769741,0.431001391,0.826871214,0.238006719,0.781852034,0.766688922,0.465498824,0.51815747,0.152583416,0.082399558,0.066265821,0.431001391,1
0.775716583,0.318283033,0.92675486,0.051830595,0.909778593,0.069218458,0.160038856,0.028428469,0.147163905,0.263176069,0.891195571,0.187768864,0.02543887,0.009318953,0.880600151,0.069218458,1
0.004558945,0.542196896,0.988822407,0.412943514,0.410526274,0.601080297,0.902946957,0.376244886,0.880757402,0.864636938,0.408071231,0.690005422,0.200989287,0.110716556,0.024352573,0.601080297,1
0.016504829,0.465007751,0.985620344,0.297680847,0.460797054,0.400879512,0.808708874,0.222266412,0.789081894,0.825379978,0.42957596,0.609041788,0.164170834,0.091807547,0.10266613,0.400879512,1
0.016020095,0.229882756,0.990305461,0.191926872,0.571189647,0.354856824,0.791257276,0.150937747,0.728579937,0.667289868,0.516044994,0.3852533,0.09049077,0.046393739,0.06948014,0.354856824,1
0.619749786,0.271772319,0.936892954,0.050784579,0.846621087,0.085204946,0.254948991,0.028695108,0.240997202,0.387711958,0.812926589,0.241684411,0.023197882,0.009404062,0.78681006,0.085204946,1
0.003470286,0.488571089,0.991686192,0.448120733,0.373377649,0.674848458,0.927284791,0.440016501,0.910687107,0.875549691,0.389496312,0.707927139,0.199452602,0.111408698,0.02352618,0.674848458,1
0.882217709,0.178208066,0.810350764,0.01172901,0.953301888,0.039557971,0.086571901,0.006268175,0.077554304,0.153397137,0.943981871,0.101720961,0.003496516,0.000812498,0.939217542,0.039557971,1
0.006063571,0.446091906,0.99286829,0.446813782,0.451685099,0.56151819,0.887047323,0.373023469,0.851477629,0.817723548,0.435131475,0.606379916,0.258659694,0.154044207,0.032864294,0.56151819,1
0.965540176,0.003097494,0.659530114,0.000115036,0.990222141,0.025476827,0.025514449,0.000355191,0.021419602,0.041671582,0.985620313,0.008355385,5.19E-06,2.14E-07,0.982602799,0.025476827,1
0.006787407,0.280589101,0.993430766,0.293948116,0.471849138,0.495972701,0.866073932,0.259511781,0.822208433,0.763577784,0.451976379,0.506093532,0.148036962,0.092082089,0.037766938,0.495972701,1
0.569142891,0.352094826,0.966002723,0.114032723,0.823509968,0.120962962,0.296071078,0.065196798,0.279339738,0.436952163,0.785393555,0.295392134,0.065193949,0.029511922,0.753745179,0.120962962,1
0.712719202,0.396137511,0.916916622,0.057361641,0.883231559,0.081391187,0.200653742,0.031762869,0.187896041,0.324588617,0.859712011,0.243690997,0.023839668,0.007686325,0.843968059,0.081391187,1
0.004963626,0.654751349,0.99172329,0.602124557,0.396984467,0.696177109,0.926911007,0.535977477,0.903969709,0.89318043,0.395077463,0.748571344,0.312414825,0.190298519,0.030565676,0.696177109,1
0.009360299,0.384540765,0.993775292,0.414573995,0.456911746,0.553213386,0.877457788,0.3519077,0.839113733,0.812525917,0.430821567,0.580791834,0.188993974,0.105646726,0.06117242,0.553213386,1
0.030384271,0.24827473,0.98253083,0.137742284,0.628898681,0.248287567,0.708725614,0.094532607,0.645166268,0.625014707,0.55501092,0.347548964,0.076608732,0.041511272,0.102459473,0.248287567,1
0.006031106,0.376318433,0.990999396,0.329190168,0.437831752,0.525791751,0.877482801,0.2921644,0.847760178,0.812799313,0.428483646,0.587547995,0.13572833,0.065501548,0.030987827,0.525791751,1
0.007459831,0.372010881,0.996853854,0.540393143,0.473179933,0.603725776,0.896372711,0.446645435,0.844552561,0.793370967,0.444575415,0.555004945,0.307130606,0.182560611,0.037983122,0.603725776,1
0.972979184,0.005514666,0.683223263,0.000220135,0.991699276,0.025628564,0.022247044,0.000412477,0.01877554,0.036578773,0.988575175,0.008990636,1.75E-05,1.28E-06,0.986391163,0.025628564,1
0.0216166,0.305808846,0.992045971,0.287845275,0.57376988,0.369535701,0.785172548,0.206902373,0.724480392,0.697967163,0.509314895,0.426398167,0.203419313,0.140766369,0.091604026,0.369535701,1
0.03815901,0.617128748,0.979936247,0.307935086,0.486691148,0.398218185,0.782572013,0.226867835,0.765644339,0.843150451,0.435249122,0.655649272,0.158662165,0.084354704,0.182996057,0.398218185,1
0.937637923,0.05556274,0.755856939,0.002859219,0.977670219,0.029227599,0.046612196,0.001704232,0.040236151,0.082800848,0.971222911,0.037670909,0.000725023,0.000150961,0.96829438,0.029227599,1
0.020316679,0.238795473,0.98835201,0.176926663,0.572281374,0.322158922,0.766529697,0.133306881,0.711896936,0.679890745,0.513009969,0.39668335,0.08812982,0.049095965,0.091713382,0.322158922,1
0.028665188,0.174182628,0.99069734,0.149259923,0.651321705,0.258514117,0.71544626,0.103105302,0.639193392,0.581999072,0.575145758,0.296005654,0.09673453,0.058915981,0.102957019,0.258514117,1
0.786396991,0.219623122,0.874133839,0.021460649,0.918983566,0.049640218,0.143078,0.011574461,0.130851799,0.23865498,0.89955329,0.146206409,0.00867515,0.002783711,0.886612925,0.049640218,1
0.007281461,0.32561508,0.99433062,0.368071653,0.482042494,0.528722584,0.875861733,0.314622463,0.828312647,0.764973511,0.456920083,0.516409362,0.213601398,0.138508859,0.041186165,0.528722584,1
0.010871505,0.218838885,0.994929896,0.261125863,0.532026198,0.425729238,0.830936224,0.212630667,0.768100272,0.696862401,0.491600053,0.416182931,0.144446232,0.087318801,0.045550107,0.425729238,1
0.006576448,0.449575131,0.993890081,0.489334342,0.445984931,0.581950247,0.892756979,0.406768504,0.856216581,0.825359319,0.427720239,0.612777413,0.28507734,0.176168079,0.035734602,0.581950247,1
0.010977296,0.271096043,0.995617092,0.34550711,0.531172837,0.467744026,0.845273926,0.274775858,0.781811152,0.715539945,0.489403841,0.446674728,0.194539935,0.112837004,0.049513717,0.467744026,1
0.62376424,0.171611501,0.979830281,0.085381234,0.859366547,0.096092402,0.254959957,0.048366656,0.234620348,0.356524914,0.821968101,0.187993009,0.05309107,0.025419029,0.789286733,0.096092402,1
0.901951912,0.078259033,0.899173075,0.009444324,0.966087708,0.034465728,0.069923774,0.005252994,0.061123208,0.1166807,0.956346322,0.055273133,0.004416392,0.001554512,0.949660063,0.034465728,1
0.004682744,0.459401066,0.98857285,0.344810027,0.411132697,0.559137314,0.891112769,0.317107965,0.870943968,0.847967874,0.412555811,0.654693133,0.144045712,0.072429101,0.02139138,0.559137314,1
0.00674427,0.606048422,0.993223123,0.624350048,0.418293122,0.66378244,0.91603033,0.526917968,0.888519816,0.886350556,0.399994004,0.725916866,0.36842823,0.237407847,0.050183896,0.66378244,1
0.96535129,0.032808196,0.829036144,0.002389344,0.988017208,0.02784734,0.029065059,0.00152475,0.024477829,0.050358679,0.984291896,0.021508061,0.000695536,0.000152393,0.982515629,0.02784734,1
0.81185523,0.170176107,0.8747759,0.016710994,0.92900315,0.045359558,0.126363308,0.009076058,0.114627908,0.213560681,0.910540999,0.120214598,0.006173806,0.001810371,0.900872067,0.045359558,1
0.014618486,0.242904406,0.992041321,0.228571446,0.551339753,0.375208421,0.803244524,0.177024486,0.742681056,0.68529316,0.503510305,0.407240844,0.137431205,0.085566228,0.076275561,0.375208421,1
0.053573265,0.161144174,0.987355001,0.112909981,0.681542291,0.209810838,0.656867436,0.074635166,0.586619753,0.567126314,0.596108099,0.275120628,0.062909831,0.037681558,0.149516543,0.209810838,1
0.893515569,0.07755921,0.796086386,0.00475702,0.961077142,0.032537217,0.073904144,0.002685932,0.065373038,0.129226403,0.950656853,0.060714395,0.00139769,0.000359968,0.945201606,0.032537217,1
0.009383181,0.492757481,0.982687826,0.275255145,0.477290349,0.422289946,0.827310045,0.217965694,0.795910763,0.802796343,0.448603324,0.58949938,0.137339906,0.067947992,0.038742847,0.422289946,1
0.918970864,0.053993179,0.828909781,0.003926347,0.970359413,0.031203708,0.059452022,0.002311673,0.052197237,0.103079473,0.962370559,0.045285924,0.001084194,0.000247678,0.958600675,0.031203708,1
0.008919624,0.354078782,0.990472613,0.298887388,0.481461986,0.457549267,0.847073773,0.245099459,0.806713799,0.77828144,0.452625487,0.53272165,0.147619836,0.079128324,0.03991861,0.457549267,1
0.008721901,0.306855146,0.98922194,0.239364685,0.489557999,0.427385163,0.831687829,0.201357925,0.789609523,0.754170688,0.462661949,0.49808179,0.123742903,0.068065385,0.03911315,0.427385163,1
0.883687742,0.085246284,0.907813505,0.011195386,0.960399985,0.036556951,0.081064335,0.006208354,0.071145398,0.133124815,0.948332617,0.063536628,0.005120259,0.001772414,0.93996599,0.036556951,1
0.006406764,0.292702294,0.991887712,0.272371782,0.476306942,0.485994701,0.860257555,0.243476518,0.814532242,0.751763734,0.459068821,0.496546125,0.148024705,0.091789729,0.038690222,0.485994701,1
0.936407385,0.054950241,0.778373328,0.003107927,0.97740165,0.02914654,0.046977666,0.001836116,0.040521912,0.082977449,0.970695002,0.035742814,0.001000271,0.000274435,0.967658291,0.02914654,1
0.031587243,0.22110656,0.990312941,0.184677417,0.629813513,0.281947834,0.729649671,0.127234411,0.658704634,0.623256429,0.554332065,0.339498719,0.128548742,0.086463715,0.130312891,0.281947834,1
0.934476671,0.043745074,0.793380267,0.002648889,0.977312096,0.029065481,0.047878148,0.001625446,0.041331687,0.083482939,0.970318075,0.034130382,0.000714341,0.000160635,0.966655009,0.029065481,1
0.007995286,0.347446654,0.992118286,0.32879923,0.471051531,0.468573011,0.850745555,0.265805958,0.812637169,0.783689074,0.448128547,0.541696304,0.178934725,0.100151689,0.038681515,0.468573011,1
0.910908517,0.080697679,0.669870862,0.003090019,0.96678233,0.030968549,0.063760212,0.001759098,0.056435006,0.114862382,0.958028454,0.057728475,0.000553155,9.07E-05,0.954377932,0.030968549,1
0.014293659,0.237713083,0.992327554,0.228499039,0.544504594,0.372118969,0.801747811,0.175971995,0.744752413,0.69770094,0.496346649,0.416677711,0.134318225,0.086597125,0.062423859,0.372118969,1
0.01069905,0.318497437,0.995917068,0.418398182,0.520066373,0.514316461,0.863610078,0.334719992,0.803547585,0.745440712,0.474990236,0.485774151,0.235280373,0.133932234,0.053839551,0.514316461,1
0.964955899,0.043863157,0.759167162,0.002287353,0.987746912,0.027815963,0.029551607,0.001430818,0.024997468,0.051001426,0.984472243,0.024337805,0.000637646,0.000147672,0.982314696,0.027815963,1
0.008595749,0.54946939,0.990026871,0.450621843,0.452896248,0.508617919,0.860290966,0.348451507,0.831062056,0.840922559,0.428702327,0.652097368,0.283629045,0.174260614,0.039163529,0.508617919,1
0.007984973,0.280710048,0.995611197,0.357840497,0.492515922,0.47712741,0.851766969,0.285336321,0.799301656,0.733980875,0.471446726,0.473696114,0.23975927,0.154623985,0.041505182,0.47712741,1
0.006882971,0.398969517,0.989029471,0.307662464,0.448273786,0.493119762,0.864349249,0.265138817,0.83291405,0.804172158,0.435593244,0.578762265,0.142567269,0.074940485,0.041147538,0.493119762,1
0.95557363,0.057469787,0.823532833,0.004056058,0.984030828,0.02963721,0.036653814,0.002367027,0.031205286,0.063717493,0.979767374,0.032699916,0.001252636,0.000293576,0.977523959,0.02963721,1
0.008610572,0.338131769,0.992198933,0.321866711,0.50491175,0.443168469,0.836748902,0.251601588,0.786891477,0.73936524,0.476839138,0.488753807,0.217347296,0.138723577,0.033199081,0.443168469,1
0.826156865,0.177615211,0.884960435,0.018911741,0.934019352,0.047701825,0.12169884,0.010334501,0.110736495,0.20282062,0.918403371,0.123806013,0.007018897,0.002176967,0.908819919,0.047701825,1
0.014037462,0.42832797,0.985151865,0.267936442,0.518166467,0.377619094,0.796746995,0.198389195,0.756957883,0.768037379,0.474521156,0.537703421,0.143737099,0.074724681,0.058974603,0.377619094,1
0.922862458,0.081285768,0.896999732,0.009614073,0.972519505,0.03447676,0.058992084,0.005356955,0.051233962,0.099373108,0.964995281,0.051929954,0.004207062,0.001412674,0.960631844,0.03447676,1
0.007828535,0.330488358,0.990167573,0.273533878,0.49733844,0.440601592,0.836776857,0.224763266,0.791212374,0.741882819,0.474141436,0.492622832,0.16064744,0.0936662,0.03308683,0.440601592,1
0.905597991,0.07334227,0.831548728,0.005414179,0.966628792,0.032115021,0.066574594,0.003052835,0.058407851,0.11453201,0.956920906,0.052586083,0.001956601,0.000592226,0.951582847,0.032115021,1
0.024356443,0.401678119,0.976531867,0.177049194,0.508275643,0.311926384,0.758180362,0.130038291,0.734456555,0.777642401,0.460283418,0.534876276,0.081091399,0.041050041,0.126699233,0.311926384,1
0.010671365,0.257738807,0.989762287,0.20787485,0.516381647,0.386446188,0.81272714,0.169665988,0.766543437,0.723843817,0.480273511,0.452451963,0.105152619,0.060350874,0.050961811,0.386446188,1
0.007853621,0.27316201,0.989781575,0.220571469,0.469614356,0.414008805,0.830096815,0.186221057,0.795775426,0.757091412,0.451594269,0.497629475,0.131279956,0.08957774,0.039155515,0.414008805,1
0.018268119,0.234109954,0.993867397,0.254276234,0.578311897,0.373344704,0.793395929,0.190353051,0.727710331,0.673321459,0.517693818,0.390712469,0.16645326,0.111083447,0.088109381,0.373344704,1
0.006449579,0.412691564,0.99322351,0.425120749,0.456983649,0.551334266,0.881929803,0.356286078,0.843087442,0.804552538,0.439225597,0.58254314,0.240763306,0.139738569,0.033187848,0.551334266,1
0.739066433,0.323931713,0.956230414,0.084185657,0.894734106,0.087796437,0.189015598,0.046879119,0.17446878,0.297410871,0.872514715,0.210093262,0.050404897,0.023045563,0.859510569,0.087796437,1
0.004261731,0.448497009,0.992807094,0.447107525,0.406525965,0.616253905,0.90820296,0.403549574,0.8825702,0.845210387,0.411775613,0.650881324,0.232910015,0.138028393,0.021546903,0.616253905,1
0.019929513,0.151154932,0.994852269,0.179062656,0.629127162,0.312927317,0.76074086,0.132202975,0.678964819,0.589077039,0.561931846,0.298741375,0.111531358,0.067587605,0.084057499,0.312927317,1
0.004891463,0.289224577,0.991889103,0.26916725,0.445432957,0.511960287,0.871307562,0.253768885,0.835267103,0.775249247,0.442492245,0.529252008,0.144439674,0.092447024,0.024770382,0.511960287,1
0.014960567,0.187569718,0.99086537,0.162512557,0.580113905,0.327918696,0.778526573,0.127253926,0.714259323,0.648697114,0.525106537,0.359373375,0.092303549,0.059623388,0.060218222,0.327918696,1
0.860556538,0.134285892,0.898672768,0.016129913,0.948574767,0.041815705,0.098824042,0.008820969,0.088335832,0.165431723,0.935042044,0.091896135,0.007531563,0.0028976,0.927581134,0.041815705,1
0.02366605,0.26828864,0.988779209,0.203789641,0.601117161,0.304581693,0.748741693,0.142895829,0.685079308,0.659097641,0.533859381,0.383939929,0.126731156,0.073590783,0.094289257,0.304581693,1
0.612389641,0.24147964,0.959358291,0.066984345,0.842877413,0.094986702,0.265048515,0.038160121,0.249324847,0.391135662,0.80765875,0.232755754,0.038358861,0.019798425,0.782156612,0.094986702,1
0.004205853,0.315899373,0.991437184,0.28471081,0.43078766,0.586911027,0.898902451,0.300585938,0.862345414,0.797331809,0.430241809,0.561567174,0.093282451,0.043113624,0.019460689,0.586911027,1
0.034023617,0.229008142,0.98188147,0.123587796,0.594987692,0.23743518,0.700237922,0.084869122,0.651762165,0.660820689,0.526580743,0.372980196,0.066098829,0.037126956,0.135398947,0.23743518,1
0.586363801,0.575536217,0.918414483,0.084771107,0.824435436,0.109106001,0.28197566,0.047688303,0.269854841,0.448132523,0.789301082,0.359784609,0.035760802,0.01197873,0.765145138,0.109106001,1
